DEPOT_ID,prd_id,prd_key,CURRENT_STOCK,SAFETY_STOCK,LAST_COUNT_DT,DEPOT_COUNTRY
WH003,54870,BK-M68B-38,219,127,2025-09-19,US
WH001,54871,RA-H123,76,167,2025-01-21,US
WH001,54872,CA-1098,351,137,2025-12-14,US
DC_DE,54873,BK-M68S-46,531,86,2025-10-30,Germany
DC_DE,54874,TI-M823,148,38,2025-11-13,Germany
DC_UK,54875,TT-M928,266,137,2025-03-11,United Kingdom
DC_DE,54876,CA-1098,402,146,2025-04-24,Germany
WH001,54877,FE-6654,63,175,2025-09-22,US
DC_UK,54878,BK-M18B-52,712,58,2025-09-07,United Kingdom
DC_FR,54879,HL-U509-B,141,184,2025-01-28,France
DC_CA,54880,PK-7098,804,175,2025-11-27,Canada
WH003,54881,CA-1098,546,42,2025-12-28,US
WH001,54882,TT-T092,386,156,2025-01-27,US
DC_FR,54883,HY-1023-70,703,44,2025-09-05,France
DC_DE,54884,TT-R982,678,186,2025-10-16,Germany
WH002,54885,HL-U509-R,992,76,2025-07-11,US
DC_FR,54886,GL-H102-S,982,54,2025-03-23,France
WH003,54887,TT-T092,339,133,2025-02-23,US
WH001,54888,TI-T723,873,139,2025-04-27,US
DC_DE,54889,BC-R205,24,163,2025-09-19,Germany
DC_UK,54890,WB-H098,724,125,2025-07-16,United Kingdom
DC_CA,54891,TI-R628,292,146,2025-04-17,Canada
DC_UK,54892,TI-M267,69,113,2025-05-24,United Kingdom
DC_UK,54893,BC-M005,252,54,2025-04-13,United Kingdom
DC_DE,54894,WB-H098,415,110,2025-04-19,Germany
WH001,54895,LJ-0192-M,807,144,2025-03-22,US
DC_DE,54896,GL-H102-M,312,54,2025-05-02,Germany
DC_DE,54897,BC-M005,579,101,2025-10-16,Germany
DC_FR,54898,WB-H098,774,187,2025-09-01,France
DC_DE,54899,GL-H102-S,606,101,2025-01-13,Germany
WH001,54900,HL-U509,508,114,2025-08-20,US
DC_DE,54901,SH-W890-M,29,33,2025-09-01,Germany
DC_UK,54902,SH-W890-S,416,176,2025-04-27,United Kingdom
WH001,54903,LJ-0192-S,278,92,2025-06-10,US
DC_FR,54904,CA-1098,987,146,2025-09-23,France
WH001,54905,TT-M928,307,79,2025-10-29,US
DC_DE,54906,WB-H098,639,197,2025-02-28,Germany
DC_CA,54907,SJ-0194-X,980,162,2025-08-22,Canada
DC_UK,54908,FE-6654,656,54,2025-07-12,United Kingdom
DC_FR,54909,BC-M005,166,162,2025-02-22,France
WH003,54910,WB-H098,710,189,2025-03-21,US
DC_UK,54911,CA-1098,313,195,2025-01-11,United Kingdom
DC_CA,54912,TT-R982,150,195,2025-06-28,Canada
DC_UK,54913,TI-R982,854,170,2025-06-28,United Kingdom
WH003,54914,PK-7098,320,88,2025-10-02,US
DC_UK,54915,CL-9009,343,68,2025-11-02,United Kingdom
DC_FR,54916,TI-R092,751,130,2025-05-16,France
DC_FR,54917,TT-R982,166,69,2025-12-15,France
WH002,54918,CA-1098,657,182,2025-09-10,US
WH002,54919,HL-U509,16,153,2025-02-26,US
WH002,54920,TT-T092,735,74,2025-07-22,US
WH003,54921,HL-U509-B,803,178,2025-03-25,US
DC_UK,54922,TT-T092,504,182,2025-07-04,United Kingdom
WH002,54923,TI-T723,151,70,2025-08-06,US
WH003,54924,HL-U509-R,601,41,2025-10-06,US
WH002,54925,TT-M928,495,29,2025-01-07,US
WH002,54926,TI-M823,998,99,2025-10-04,US
DC_FR,54927,HL-U509-R,177,99,2025-04-15,France
WH002,54928,TT-M928,747,198,2025-07-05,US
DC_FR,54929,TI-M823,844,76,2025-06-24,France
WH003,54930,HL-U509,734,89,2025-10-24,US
WH001,54931,GL-H102-L,139,158,2025-11-08,US
WH003,54932,BK-M18B-44,325,137,2025-07-23,US
DC_FR,54933,BC-M005,866,121,2025-05-16,France
DC_UK,54934,WB-H098,263,183,2025-01-04,United Kingdom
WH002,54935,BK-M38S-38,125,121,2025-07-07,US
DC_DE,54936,TT-M928,351,182,2025-01-09,Germany
DC_UK,54937,TI-M602,389,144,2025-04-26,United Kingdom
DC_FR,54938,HL-U509-B,764,146,2025-06-21,France
DC_UK,54939,BK-M68B-38,774,197,2025-09-26,United Kingdom
WH002,54940,BK-M68B-42,215,166,2025-09-19,US
DC_FR,54941,FE-6654,528,182,2025-05-16,France
DC_CA,54942,HL-U509-B,960,191,2025-03-21,Canada
DC_UK,54943,BK-M68B-46,172,42,2025-07-19,United Kingdom
DC_CA,54944,TI-M823,475,116,2025-10-29,Canada
DC_DE,54945,PK-7098,176,25,2025-07-15,Germany
WH002,54946,BK-T18U-58,63,184,2025-05-08,US
DC_CA,54947,SO-R809-M,131,133,2025-06-22,Canada
DC_UK,54948,BK-R64Y-40,264,171,2025-09-26,United Kingdom
DC_DE,54949,HL-U509,735,183,2025-02-21,Germany
DC_CA,54950,GL-H102-M,335,186,2025-09-15,Canada
WH002,54951,BK-R64Y-42,308,162,2025-07-30,US
DC_CA,54952,WB-H098,244,130,2025-07-29,Canada
DC_FR,54953,GL-H102-S,529,76,2025-01-25,France
DC_CA,54954,BC-R205,417,199,2025-11-21,Canada
DC_CA,54955,BK-M68S-46,576,189,2025-10-18,Canada
DC_CA,54956,TI-M823,457,28,2025-07-16,Canada
DC_CA,54957,TT-M928,648,65,2025-07-01,Canada
WH001,54958,HL-U509,520,148,2025-01-24,US
WH001,54959,BK-M68B-46,471,192,2025-11-23,US
WH002,54960,BC-M005,701,189,2025-04-28,US
WH003,54961,WB-H098,650,194,2025-04-17,US
DC_UK,54962,BK-M38S-40,6,197,2025-09-07,United Kingdom
DC_CA,54963,SH-W890-S,321,160,2025-03-22,Canada
WH002,54964,BK-T18U-54,655,25,2025-03-14,US
WH003,54965,CA-1098,606,131,2025-02-15,US
DC_UK,54966,BK-T44U-50,554,137,2025-11-25,United Kingdom
DC_FR,54967,WB-H098,288,34,2025-02-15,France
DC_DE,54968,CA-1098,62,145,2025-03-20,Germany
DC_UK,54969,BC-R205,149,176,2025-01-23,United Kingdom
DC_FR,54970,BK-T79U-54,715,193,2025-10-12,France
WH003,54971,BC-R205,610,33,2025-07-13,US
DC_FR,54972,WB-H098,5,150,2025-01-04,France
DC_DE,54973,HL-U509-B,741,186,2025-09-03,Germany
DC_CA,54974,BK-R19B-48,24,33,2025-02-06,Canada
WH001,54975,TI-R092,205,200,2025-08-30,US
WH003,54976,TT-R982,101,49,2025-09-02,US
DC_CA,54977,PK-7098,98,71,2025-02-17,Canada
DC_UK,54978,BK-R64Y-44,333,191,2025-10-16,United Kingdom
DC_FR,54979,WB-H098,538,52,2025-08-11,France
DC_FR,54980,BC-R205,99,200,2025-06-01,France
DC_UK,54981,SJ-0194-X,902,51,2025-10-18,United Kingdom
DC_DE,54982,BK-R64Y-42,450,131,2025-07-01,Germany
DC_CA,54983,SJ-0194-M,487,52,2025-03-12,Canada
WH003,54984,GL-H102-L,677,141,2025-10-31,US
WH001,54985,BK-R64Y-44,919,119,2025-09-29,US
DC_FR,54986,LJ-0192-M,693,27,2025-10-29,France
DC_FR,54987,BK-R79Y-42,206,116,2025-02-02,France
DC_CA,54988,TI-R628,36,86,2025-11-16,Canada
DC_DE,54989,PK-7098,550,22,2025-01-29,Germany
DC_DE,54990,BK-R79Y-42,381,47,2025-11-14,Germany
WH002,54991,BK-R79Y-44,581,109,2025-02-28,US
DC_DE,54992,HL-U509-R,849,192,2025-12-07,Germany
DC_UK,54993,BK-T79U-60,749,141,2025-10-05,United Kingdom
DC_DE,54994,SO-R809-L,985,104,2025-02-16,Germany
DC_DE,54995,BK-R19B-52,372,112,2025-04-28,Germany
DC_UK,54996,HL-U509,968,47,2025-01-12,United Kingdom
DC_FR,54997,BK-T44U-46,545,51,2025-10-13,France
DC_FR,54998,HL-U509,823,75,2025-08-30,France
DC_CA,54999,BK-T79U-50,518,143,2025-05-03,Canada
DC_DE,55000,HL-U509-B,765,171,2025-05-19,Germany
WH003,55001,TI-M267,823,195,2025-12-06,US
WH002,55002,TT-M928,210,167,2025-09-22,US
WH002,55003,FE-6654,197,89,2025-07-14,US
DC_UK,55004,PK-7098,102,44,2025-10-29,United Kingdom
WH001,55005,TT-R982,569,124,2025-02-15,US
WH002,55006,TI-R628,158,73,2025-06-01,US
WH002,55007,VE-C304-M,61,46,2025-02-11,US
DC_CA,55008,FE-6654,821,96,2025-11-08,Canada
WH001,55009,SJ-0194-L,123,27,2025-03-13,US
DC_FR,55010,TI-M823,55,151,2025-10-06,France
WH002,55011,TT-M928,221,108,2025-10-23,US
DC_UK,55012,PK-7098,132,102,2025-05-05,United Kingdom
DC_FR,55013,CL-9009,383,159,2025-03-15,France
WH003,55014,BC-M005,798,189,2025-12-25,US
WH001,55015,WB-H098,951,166,2025-12-14,US
WH001,55016,HY-1023-70,365,118,2025-02-16,US
WH002,55017,BK-R89B-58,225,20,2025-08-11,US
DC_DE,55018,BC-R205,275,29,2025-02-17,Germany
DC_DE,55019,WB-H098,921,40,2025-12-24,Germany
DC_UK,55020,HL-U509,521,79,2025-01-04,United Kingdom
DC_UK,55021,BC-R205,534,153,2025-01-10,United Kingdom
WH002,55022,WB-H098,904,125,2025-11-09,US
DC_UK,55023,BK-M68S-46,793,111,2025-03-04,United Kingdom
WH003,55024,BC-M005,464,25,2025-02-11,US
WH003,55025,HL-U509,175,161,2025-06-25,US
DC_FR,55026,BK-M68B-46,741,23,2025-05-19,France
WH003,55027,FE-6654,520,97,2025-02-22,US
DC_DE,55028,LJ-0192-S,24,81,2025-03-19,Germany
DC_FR,55029,BK-M68S-42,788,83,2025-09-14,France
WH003,55030,FE-6654,137,72,2025-09-26,US
WH002,55031,WB-H098,683,143,2025-08-05,US
DC_DE,55032,BC-M005,430,148,2025-12-21,Germany
WH003,55033,CA-1098,329,77,2025-12-31,US
DC_DE,55034,BK-M38S-46,506,99,2025-10-05,Germany
WH002,55035,FE-6654,667,39,2025-04-17,US
WH002,55036,BC-M005,104,80,2025-12-28,US
DC_FR,55037,HL-U509,289,102,2025-02-07,France
WH003,55038,BK-M38S-38,622,171,2025-05-16,US
DC_DE,55039,LJ-0192-X,792,97,2025-04-11,Germany
DC_DE,55040,BK-M68S-38,258,60,2025-08-21,Germany
WH002,55041,BK-M68S-38,408,155,2025-11-08,US
DC_UK,55042,TI-M823,896,20,2025-02-06,United Kingdom
WH002,55043,BK-M68S-46,627,24,2025-06-01,US
DC_CA,55044,FE-6654,67,33,2025-12-25,Canada
DC_DE,55045,CA-1098,418,172,2025-10-02,Germany
WH001,55046,BK-M68B-46,760,46,2025-04-19,US
WH003,55047,FE-6654,932,85,2025-06-05,US
WH002,55048,BC-M005,467,166,2025-08-03,US
DC_DE,55049,WB-H098,82,183,2025-06-29,Germany
DC_DE,55050,HY-1023-70,451,115,2025-02-27,Germany
WH003,55051,HL-U509,617,176,2025-08-25,US
WH001,55052,LJ-0192-X,724,145,2025-05-28,US
WH002,55053,CA-1098,871,88,2025-07-29,US
WH001,55054,BK-M68S-38,655,42,2025-08-05,US
WH002,55055,BK-M68B-38,238,50,2025-01-01,US
DC_CA,55056,BK-M68B-42,786,154,2025-03-02,Canada
WH002,55057,FE-6654,182,136,2025-05-29,US
WH001,55058,CA-1098,111,195,2025-08-09,US
WH002,55059,HL-U509-R,796,80,2025-07-09,US
DC_UK,55060,BK-M18S-48,65,135,2025-07-20,United Kingdom
WH001,55061,BK-M18S-52,72,140,2025-04-15,US
DC_CA,55062,BK-M18B-48,611,199,2025-09-24,Canada
DC_FR,55063,FE-6654,335,115,2025-10-10,France
DC_CA,55064,BC-M005,930,153,2025-12-20,Canada
DC_FR,55065,WB-H098,494,36,2025-12-09,France
DC_DE,55066,SJ-0194-X,505,88,2025-10-28,Germany
WH003,55067,TI-R092,219,127,2025-09-19,US
WH001,55068,PK-7098,76,167,2025-01-21,US
WH001,55069,TT-R982,351,137,2025-12-14,US
DC_DE,55070,TI-R982,531,86,2025-10-30,Germany
DC_DE,55071,GL-H102-S,148,38,2025-11-13,Germany
DC_UK,55072,TI-M267,266,137,2025-03-11,United Kingdom
DC_DE,55073,TT-M928,402,146,2025-04-24,Germany
WH001,55074,HL-U509-B,63,175,2025-09-22,US
DC_UK,55075,TI-M602,712,58,2025-09-07,United Kingdom
DC_FR,55076,TT-M928,141,184,2025-01-28,France
DC_CA,55077,GL-H102-S,804,175,2025-11-27,Canada
WH003,55078,HL-U509,546,42,2025-12-28,US
WH001,55079,BC-M005,386,156,2025-01-27,US
DC_FR,55080,WB-H098,703,44,2025-09-05,France
DC_DE,55081,SJ-0194-L,678,186,2025-10-16,Germany
WH002,55082,GL-H102-L,992,76,2025-07-11,US
DC_FR,55083,BC-M005,982,54,2025-03-23,France
WH003,55084,WB-H098,339,133,2025-02-23,US
WH001,55085,HL-U509-B,873,139,2025-04-27,US
DC_DE,55086,BC-M005,24,163,2025-09-19,Germany
DC_UK,55087,WB-H098,724,125,2025-07-16,United Kingdom
DC_CA,55088,CA-1098,292,146,2025-04-17,Canada
DC_UK,55089,RA-H123,69,113,2025-05-24,United Kingdom
DC_UK,55090,SH-W890-S,252,54,2025-04-13,United Kingdom
DC_DE,55091,CA-1098,415,110,2025-04-19,Germany
WH001,55092,WB-H098,807,144,2025-03-22,US
DC_DE,55093,TT-M928,312,54,2025-05-02,Germany
DC_DE,55094,SO-R809-L,579,101,2025-10-16,Germany
DC_FR,55095,FE-6654,774,187,2025-09-01,France
DC_DE,55096,HL-U509-R,606,101,2025-01-13,Germany
WH001,55097,GL-H102-M,508,114,2025-08-20,US
DC_DE,55098,TT-M928,29,33,2025-09-01,Germany
DC_UK,55099,HL-U509-B,416,176,2025-04-27,United Kingdom
WH001,55100,CA-1098,278,92,2025-06-10,US
DC_FR,55101,TI-M823,987,146,2025-09-23,France
WH001,55102,TT-M928,307,79,2025-10-29,US
DC_DE,55103,HL-U509-R,639,197,2025-02-28,Germany
DC_CA,55104,CA-1098,980,162,2025-08-22,Canada
DC_UK,55105,TI-R628,656,54,2025-07-12,United Kingdom
DC_FR,55106,TT-R982,166,162,2025-02-22,France
WH003,55107,HL-U509,710,189,2025-03-21,US
DC_UK,55108,FE-6654,313,195,2025-01-11,United Kingdom
DC_CA,55109,TT-M928,150,195,2025-06-28,Canada
DC_UK,55110,TI-M267,854,170,2025-06-28,United Kingdom
WH003,55111,HL-U509,320,88,2025-10-02,US
DC_UK,55112,WB-H098,343,68,2025-11-02,United Kingdom
DC_FR,55113,TI-R092,751,130,2025-05-16,France
DC_FR,55114,SJ-0194-X,166,69,2025-12-15,France
WH002,55115,TT-R982,657,182,2025-09-10,US
WH002,55116,PK-7098,16,153,2025-02-26,US
WH002,55117,TI-M823,735,74,2025-07-22,US
WH003,55118,PK-7098,803,178,2025-03-25,US
DC_UK,55119,TI-M823,504,182,2025-07-04,United Kingdom
WH002,55120,TT-M928,151,70,2025-08-06,US
WH003,55121,PK-7098,601,41,2025-10-06,US
WH002,55122,TT-M928,495,29,2025-01-07,US
WH002,55123,TI-M823,998,99,2025-10-04,US
DC_FR,55124,HL-U509,177,99,2025-04-15,France
WH002,55125,TI-M823,747,198,2025-07-05,US
DC_FR,55126,PK-7098,844,76,2025-06-24,France
WH003,55127,TI-M823,734,89,2025-10-24,US
WH001,55128,TT-M928,139,158,2025-11-08,US
WH003,55129,LJ-0192-L,325,137,2025-07-23,US
DC_FR,55130,FE-6654,866,121,2025-05-16,France
DC_UK,55131,CA-1098,263,183,2025-01-04,United Kingdom
WH002,55132,LJ-0192-S,125,121,2025-07-07,US
DC_DE,55133,LJ-0192-X,351,182,2025-01-09,Germany
DC_UK,55134,SO-R809-L,389,144,2025-04-26,United Kingdom
DC_FR,55135,BK-M18B-52,764,146,2025-06-21,France
DC_UK,55136,BC-M005,774,197,2025-09-26,United Kingdom
WH002,55137,WB-H098,215,166,2025-09-19,US
DC_FR,55138,HL-U509,528,182,2025-05-16,France
DC_CA,55139,BK-M38S-40,960,191,2025-03-21,Canada
DC_UK,55140,CL-9009,172,42,2025-07-19,United Kingdom
DC_CA,55141,BK-M18S-48,475,116,2025-10-29,Canada
DC_DE,55142,FE-6654,176,25,2025-07-15,Germany
WH002,55143,PK-7098,63,184,2025-05-08,US
DC_CA,55144,BK-M18B-52,131,133,2025-06-22,Canada
DC_UK,55145,TI-M267,264,171,2025-09-26,United Kingdom
DC_DE,55146,PK-7098,735,183,2025-02-21,Germany
DC_CA,55147,BK-M38S-42,335,186,2025-09-15,Canada
WH002,55148,CA-1098,308,162,2025-07-30,US
DC_CA,55149,SH-W890-M,244,130,2025-07-29,Canada
DC_FR,55150,BK-M68S-38,529,76,2025-01-25,France
DC_CA,55151,FE-6654,417,199,2025-11-21,Canada
DC_CA,55152,BK-M68S-42,576,189,2025-10-18,Canada
DC_CA,55153,BC-M005,457,28,2025-07-16,Canada
DC_CA,55154,WB-H098,648,65,2025-07-01,Canada
WH001,55155,GL-H102-L,520,148,2025-01-24,US
WH001,55156,BK-T18Y-54,471,192,2025-11-23,US
WH002,55157,HL-U509,701,189,2025-04-28,US
WH003,55158,BK-M68B-42,650,194,2025-04-17,US
DC_UK,55159,BK-M68B-38,6,197,2025-09-07,United Kingdom
DC_CA,55160,HL-U509-R,321,160,2025-03-22,Canada
WH002,55161,BK-R79Y-48,655,25,2025-03-14,US
WH003,55162,TT-R982,606,131,2025-02-15,US
DC_UK,55163,TI-R628,554,137,2025-11-25,United Kingdom
DC_FR,55164,HY-1023-70,288,34,2025-02-15,France
DC_DE,55165,BK-R89R-58,62,145,2025-03-20,Germany
DC_UK,55166,WB-H098,149,176,2025-01-23,United Kingdom
DC_FR,55167,BC-R205,715,193,2025-10-12,France
WH003,55168,HY-1023-70,610,33,2025-07-13,US
DC_FR,55169,BK-R89R-58,5,150,2025-01-04,France
DC_DE,55170,TI-R982,741,186,2025-09-03,Germany
DC_CA,55171,TT-R982,24,33,2025-02-06,Canada
WH001,55172,HL-U509-B,205,200,2025-08-30,US
WH003,55173,SJ-0194-S,101,49,2025-09-02,US
DC_CA,55174,BK-R64Y-48,98,71,2025-02-17,Canada
DC_UK,55175,HL-U509,333,191,2025-10-16,United Kingdom
DC_FR,55176,BK-M18S-40,538,52,2025-08-11,France
DC_FR,55177,FE-6654,99,200,2025-06-01,France
DC_UK,55178,CL-9009,902,51,2025-10-18,United Kingdom
DC_DE,55179,BK-M68B-38,450,131,2025-07-01,Germany
DC_CA,55180,HY-1023-70,487,52,2025-03-12,Canada
WH003,55181,BK-M68S-38,677,141,2025-10-31,US
WH001,55182,PK-7098,919,119,2025-09-29,US
DC_FR,55183,BK-M38S-38,693,27,2025-10-29,France
DC_FR,55184,TI-M602,206,116,2025-02-02,France
DC_CA,55185,WB-H098,36,86,2025-11-16,Canada
DC_DE,55186,SJ-0194-X,550,22,2025-01-29,Germany
DC_DE,55187,BK-M68B-42,381,47,2025-11-14,Germany
WH002,55188,HY-1023-70,581,109,2025-02-28,US
DC_DE,55189,BK-T18U-58,849,192,2025-12-07,Germany
DC_UK,55190,WB-H098,749,141,2025-10-05,United Kingdom
DC_DE,55191,BC-R205,985,104,2025-02-16,Germany
DC_DE,55192,RA-H123,372,112,2025-04-28,Germany
DC_CA,55193,BK-T79U-54,77,118,2025-08-13,Canada
DC_DE,55194,BC-R205,151,137,2025-02-11,Germany
DC_FR,55195,WB-H098,32,119,2025-10-18,France
DC_UK,55196,HL-U509,100,47,2025-01-12,United Kingdom
DC_FR,55197,BK-T79Y-46,345,51,2025-10-13,France
DC_FR,55198,HL-U509,923,75,2025-08-30,France
DC_CA,55199,BK-R19B-48,518,143,2025-05-03,Canada
DC_DE,55200,BK-R19B-44,765,171,2025-05-19,Germany
WH003,55201,BC-R205,423,195,2025-12-06,US
WH002,55202,WB-H098,210,167,2025-09-22,US
WH002,55203,CA-1098,197,89,2025-07-14,US
DC_UK,55204,BK-R19B-52,102,44,2025-10-29,United Kingdom
WH001,55205,BC-R205,569,124,2025-02-15,US
WH002,55206,WB-H098,158,73,2025-06-01,US
WH002,55207,HY-1023-70,61,46,2025-02-11,US
DC_CA,55208,BK-R79Y-40,821,96,2025-11-08,Canada
WH001,55209,WB-H098,123,27,2025-03-13,US
DC_FR,55210,BC-R205,55,151,2025-10-06,France
WH002,55211,HL-U509,221,108,2025-10-23,US
DC_UK,55212,BK-R79Y-40,132,102,2025-05-05,United Kingdom
DC_FR,55213,TI-R628,383,159,2025-03-15,France
WH003,55214,TT-R982,798,189,2025-12-25,US
WH001,55215,HY-1023-70,951,166,2025-12-14,US
WH001,55216,HL-U509,365,118,2025-02-16,US
WH002,55217,BK-R64Y-40,225,20,2025-08-11,US
DC_DE,55218,BK-R64Y-42,275,29,2025-02-17,Germany
DC_DE,55219,BK-R19B-52,921,40,2025-12-24,Germany
DC_UK,55220,BC-R205,521,79,2025-01-04,United Kingdom
DC_UK,55221,WB-H098,534,153,2025-01-10,United Kingdom
WH002,55222,CL-9009,904,125,2025-11-09,US
DC_UK,55223,BK-R19B-52,793,111,2025-03-04,United Kingdom
WH003,55224,GL-H102-M,464,25,2025-02-11,US
WH003,55225,BK-T79U-54,175,161,2025-06-25,US
DC_FR,55226,TT-T092,741,23,2025-05-19,France
WH003,55227,TI-T723,520,97,2025-02-22,US
DC_DE,55228,BK-R19B-58,24,81,2025-03-19,Germany
DC_FR,55229,BC-R205,788,83,2025-09-14,France
WH003,55230,WB-H098,137,72,2025-09-26,US
WH002,55231,BK-R19B-52,683,143,2025-08-05,US
DC_DE,55232,BC-R205,430,148,2025-12-21,Germany
WH003,55233,WB-H098,329,77,2025-12-31,US
DC_DE,55234,SJ-0194-L,506,99,2025-10-05,Germany
WH002,55235,CA-1098,667,39,2025-04-17,US
WH002,55236,BK-R19B-44,104,80,2025-12-28,US
DC_FR,55237,BC-R205,289,102,2025-02-07,France
WH003,55238,WB-H098,622,171,2025-05-16,US
DC_DE,55239,BK-M18B-52,792,97,2025-04-11,Germany
DC_DE,55240,TI-M267,258,60,2025-08-21,Germany
WH002,55241,TT-M928,408,155,2025-11-08,US
DC_UK,55242,HL-U509-R,896,20,2025-02-06,United Kingdom
WH002,55243,BK-T79Y-54,627,24,2025-06-01,US
DC_CA,55244,HL-U509,67,33,2025-12-25,Canada
DC_DE,55245,BK-T79U-50,418,172,2025-10-02,Germany
WH001,55246,SJ-0194-L,760,46,2025-04-19,US
WH003,55247,BK-T79U-54,932,85,2025-06-05,US
WH002,55248,HL-U509-R,467,166,2025-08-03,US
DC_DE,55249,BK-T79U-46,82,183,2025-06-29,Germany
DC_DE,55250,HL-U509-B,451,115,2025-02-27,Germany
WH003,55251,WB-H098,617,176,2025-08-25,US
WH001,55252,BC-M005,724,145,2025-05-28,US
WH002,55253,HL-U509-B,871,88,2025-07-29,US
WH001,55254,TT-T092,655,42,2025-08-05,US
WH002,55255,PK-7098,238,50,2025-01-01,US
DC_CA,55256,CL-9009,786,154,2025-03-02,Canada
WH002,55257,TT-R982,182,136,2025-05-29,US
WH001,55258,RA-H123,111,195,2025-08-09,US
WH002,55259,SJ-0194-S,796,80,2025-07-09,US
DC_UK,55260,BK-M68S-38,65,135,2025-07-20,United Kingdom
WH001,55261,FE-6654,72,140,2025-04-15,US
DC_CA,55262,CA-1098,611,199,2025-09-24,Canada
DC_FR,55263,BK-M38S-40,335,115,2025-10-10,France
DC_CA,55264,TI-M602,930,153,2025-12-20,Canada
DC_FR,55265,TT-M928,494,36,2025-12-09,France
DC_DE,55266,HL-U509-R,505,88,2025-10-28,Germany
WH003,55267,CA-1098,219,127,2025-09-19,US
WH001,55268,BK-M38S-38,76,167,2025-01-21,US
WH001,55269,FE-6654,351,137,2025-12-14,US
DC_DE,55270,HY-1023-70,531,86,2025-10-30,Germany
DC_DE,55271,BK-M18S-44,148,38,2025-11-13,Germany
DC_UK,55272,FE-6654,266,137,2025-03-11,United Kingdom
DC_DE,55273,TT-R982,402,146,2025-04-24,Germany
WH001,55274,TT-R982,63,175,2025-09-22,US
DC_UK,55275,HL-U509,712,58,2025-09-07,United Kingdom
DC_FR,55276,GL-H102-L,141,184,2025-01-28,France
DC_CA,55277,BC-M005,804,175,2025-11-27,Canada
WH003,55278,WB-H098,546,42,2025-12-28,US
WH001,55279,TI-M602,386,156,2025-01-27,US
DC_FR,55280,TT-M928,703,44,2025-09-05,France
DC_DE,55281,PK-7098,678,186,2025-10-16,Germany
WH002,55282,CL-9009,992,76,2025-07-11,US
DC_FR,55283,BC-M005,982,54,2025-03-23,France
WH003,55284,HL-U509-R,339,133,2025-02-23,US
WH001,55285,BC-M005,873,139,2025-04-27,US
DC_DE,55286,WB-H098,24,163,2025-09-19,Germany
DC_UK,55287,GL-H102-S,724,125,2025-07-16,United Kingdom
DC_CA,55288,SH-W890-M,292,146,2025-04-17,Canada
DC_UK,55289,SJ-0194-X,69,113,2025-05-24,United Kingdom
DC_UK,55290,WB-H098,252,54,2025-04-13,United Kingdom
DC_DE,55291,HY-1023-70,415,110,2025-04-19,Germany
WH001,55292,CL-9009,807,144,2025-03-22,US
DC_DE,55293,WB-H098,312,54,2025-05-02,Germany
DC_DE,55294,CA-1098,579,101,2025-10-16,Germany
DC_FR,55295,SJ-0194-M,774,187,2025-09-01,France
DC_DE,55296,WB-H098,606,101,2025-01-13,Germany
WH001,55297,PK-7098,508,114,2025-08-20,US
DC_DE,55298,WB-H098,29,33,2025-09-01,Germany
DC_UK,55299,TT-M928,416,176,2025-04-27,United Kingdom
WH001,55300,FE-6654,278,92,2025-06-10,US
DC_FR,55301,BC-M005,987,146,2025-09-23,France
WH001,55302,WB-H098,307,79,2025-10-29,US
DC_DE,55303,SO-R809-M,639,197,2025-02-28,Germany
DC_CA,55304,FE-6654,980,162,2025-08-22,Canada
DC_UK,55305,HL-U509,656,54,2025-07-12,United Kingdom
DC_FR,55306,FE-6654,166,162,2025-02-22,France
WH003,55307,LJ-0192-M,710,189,2025-03-21,US
DC_UK,55308,CA-1098,313,195,2025-01-11,United Kingdom
DC_CA,55309,TI-R628,150,195,2025-06-28,Canada
DC_UK,55310,PK-7098,854,170,2025-06-28,United Kingdom
WH003,55311,TI-R982,320,88,2025-10-02,US
DC_UK,55312,TT-R982,343,68,2025-11-02,United Kingdom
DC_FR,55313,CL-9009,751,130,2025-05-16,France
DC_FR,55314,FE-6654,166,69,2025-12-15,France
WH002,55315,WB-H098,657,182,2025-09-10,US
WH002,55316,BC-M005,16,153,2025-02-26,US
WH002,55317,SO-R809-L,735,74,2025-07-22,US
WH003,55318,TI-R628,803,178,2025-03-25,US
DC_UK,55319,TT-R982,504,182,2025-07-04,United Kingdom
WH002,55320,SO-R809-M,151,70,2025-08-06,US
WH003,55321,TT-R982,601,41,2025-10-06,US
WH002,55322,TI-R092,495,29,2025-01-07,US
WH002,55323,WB-H098,998,99,2025-10-04,US
DC_FR,55324,GL-H102-M,177,99,2025-04-15,France
WH002,55325,TT-T092,747,198,2025-07-05,US
DC_FR,55326,HY-1023-70,844,76,2025-06-24,France
WH003,55327,TT-T092,734,89,2025-10-24,US
WH001,55328,HL-U509,139,158,2025-11-08,US
WH003,55329,FE-6654,325,137,2025-07-23,US
DC_FR,55330,HL-U509-B,866,121,2025-05-16,France
DC_UK,55331,GL-H102-S,263,183,2025-01-04,United Kingdom
WH002,55332,TT-M928,125,121,2025-07-07,US
DC_DE,55333,TI-M823,351,182,2025-01-09,Germany
DC_UK,55334,FE-6654,389,144,2025-04-26,United Kingdom
DC_FR,55335,BC-M005,764,146,2025-06-21,France
DC_UK,55336,WB-H098,774,197,2025-09-26,United Kingdom
WH002,55337,GL-H102-M,215,166,2025-09-19,US
DC_FR,55338,BK-M68S-38,528,182,2025-05-16,France
DC_CA,55339,FE-6654,960,191,2025-03-21,Canada
